time,price,volume
2020-07-07 09:30:00,815.94,136748
2020-07-07 09:31:00,817.85,275577
2020-07-07 09:32:00,818.08,154143
2020-07-07 09:33:00,818.57,155656
2020-07-07 09:34:00,818.11,126202
2020-07-07 09:35:00,816.15,129890
2020-07-07 09:36:00,815.86,122702
2020-07-07 09:37:00,815.49,132116
2020-07-07 09:38:00,815.68,104170
2020-07-07 09:39:00,815.31,98228
2020-07-07 09:40:00,815.29,94056
2020-07-07 09:41:00,815.52,100857
2020-07-07 09:42:00,814.12,126368
2020-07-07 09:43:00,812.11,113035
2020-07-07 09:44:00,809.67,113766
2020-07-07 09:45:00,807.2,137144
2020-07-07 09:46:00,806.3,109371
2020-07-07 09:47:00,805.87,105294
2020-07-07 09:48:00,807.82,85474
2020-07-07 09:49:00,809.78,67412
2020-07-07 09:50:00,810.34,57752
2020-07-07 09:51:00,810.27,57136
2020-07-07 09:52:00,809.99,64698
2020-07-07 09:53:00,810.31,52580
2020-07-07 09:54:00,810.48,56694
2020-07-07 09:55:00,810.58,50004
2020-07-07 09:56:00,810.61,64718
2020-07-07 09:57:00,810.63,45376
2020-07-07 09:58:00,810.8,41838
2020-07-07 09:59:00,810.96,46667
2020-07-07 10:00:00,811.31,52936
2020-07-07 10:01:00,811.53,54528
2020-07-07 10:02:00,812.16,52832
2020-07-07 10:03:00,812.8,60048
2020-07-07 10:04:00,813.55,55848
2020-07-07 10:05:00,814.43,63736
2020-07-07 10:06:00,814.58,54582
2020-07-07 10:07:00,814.32,50493
2020-07-07 10:08:00,815.18,58817
2020-07-07 10:09:00,815.86,61663
2020-07-07 10:10:00,815.72,52162
2020-07-07 10:11:00,816.04,62655
2020-07-07 10:12:00,816.02,52921
2020-07-07 10:13:00,816.17,46511
2020-07-07 10:14:00,815.55,45366
2020-07-07 10:15:00,815.3,52207
2020-07-07 10:16:00,815.0,49145
2020-07-07 10:17:00,815.13,43921
2020-07-07 10:18:00,815.18,40704
2020-07-07 10:19:00,814.86,35883
2020-07-07 10:20:00,814.88,31315
2020-07-07 10:21:00,815.95,36693
2020-07-07 10:22:00,816.03,34205
2020-07-07 10:23:00,816.18,39639
2020-07-07 10:24:00,816.08,51314
2020-07-07 10:25:00,815.76,41717
2020-07-07 10:26:00,815.4,47592
2020-07-07 10:27:00,815.5,33430
2020-07-07 10:28:00,815.19,42537
2020-07-07 10:29:00,815.18,48768
2020-07-07 10:30:00,814.69,45222
