time,price,volume
2020-07-07 09:30:00,747.91,82808
2020-07-07 09:31:00,752.1,134101
2020-07-07 09:32:00,752.12,141323
2020-07-07 09:33:00,752.73,64518
2020-07-07 09:34:00,751.81,73661
2020-07-07 09:35:00,750.22,38365
2020-07-07 09:36:00,750.27,45348
2020-07-07 09:37:00,750.22,64638
2020-07-07 09:38:00,750.0,72882
2020-07-07 09:39:00,749.74,68869
2020-07-07 09:40:00,748.98,47309
2020-07-07 09:41:00,749.13,43067
2020-07-07 09:42:00,746.94,63935
2020-07-07 09:43:00,746.36,36525
2020-07-07 09:44:00,743.42,65634
2020-07-07 09:45:00,741.89,70345
2020-07-07 09:46:00,740.25,37467
2020-07-07 09:47:00,741.68,43751
2020-07-07 09:48:00,743.19,30593
2020-07-07 09:49:00,743.8,30614
2020-07-07 09:50:00,744.71,19249
2020-07-07 09:51:00,744.62,25207
2020-07-07 09:52:00,743.38,27827
2020-07-07 09:53:00,743.25,19885
2020-07-07 09:54:00,742.9,15240
2020-07-07 09:55:00,743.66,17488
2020-07-07 09:56:00,743.76,11490
2020-07-07 09:57:00,744.27,21048
2020-07-07 09:58:00,743.68,23879
2020-07-07 09:59:00,745.04,37072
2020-07-07 10:00:00,745.02,38126
2020-07-07 10:01:00,744.77,11802
2020-07-07 10:02:00,745.53,11267
2020-07-07 10:03:00,745.42,17322
2020-07-07 10:04:00,745.83,16657
2020-07-07 10:05:00,746.54,13130
2020-07-07 10:06:00,746.84,13360
2020-07-07 10:07:00,747.04,9955
2020-07-07 10:08:00,746.35,17049
2020-07-07 10:09:00,747.27,103399
2020-07-07 10:10:00,748.19,24933
2020-07-07 10:11:00,747.82,49871
2020-07-07 10:12:00,749.16,20430
2020-07-07 10:13:00,748.59,20362
2020-07-07 10:14:00,748.59,18412
2020-07-07 10:15:00,748.54,15917
2020-07-07 10:16:00,747.88,8836
2020-07-07 10:17:00,748.17,13493
2020-07-07 10:18:00,748.01,11478
2020-07-07 10:19:00,747.7,12280
2020-07-07 10:20:00,747.9,14127
2020-07-07 10:21:00,748.17,9992
2020-07-07 10:22:00,749.08,12113
2020-07-07 10:23:00,749.0,15392
2020-07-07 10:24:00,748.21,15217
2020-07-07 10:25:00,748.1,11242
2020-07-07 10:26:00,747.93,30203
2020-07-07 10:27:00,748.25,52012
2020-07-07 10:28:00,748.52,13918
2020-07-07 10:29:00,747.79,14272
2020-07-07 10:30:00,747.25,16104
2020-07-07 10:31:00,747.41,12947
2020-07-07 10:32:00,746.43,27875
2020-07-07 10:33:00,746.26,15257
2020-07-07 10:34:00,746.79,19249
2020-07-07 10:35:00,746.32,19593
2020-07-07 10:36:00,746.92,18746
2020-07-07 10:37:00,748.33,18895
2020-07-07 10:38:00,748.94,15865
2020-07-07 10:39:00,748.89,9261
2020-07-07 10:40:00,748.21,11670
2020-07-07 10:41:00,747.51,9221
2020-07-07 10:42:00,748.73,9828
2020-07-07 10:43:00,748.21,9809
2020-07-07 10:44:00,748.4,9691
2020-07-07 10:45:00,748.25,6139
2020-07-07 10:46:00,749.39,6540
2020-07-07 10:47:00,748.95,7713
2020-07-07 10:48:00,749.23,7906
2020-07-07 10:49:00,748.8,9573
2020-07-07 10:50:00,748.9,8470
2020-07-07 10:51:00,748.61,8057
2020-07-07 10:52:00,748.9,8337
2020-07-07 10:53:00,748.78,5809
2020-07-07 10:54:00,749.16,7435
2020-07-07 10:55:00,748.71,7542
2020-07-07 10:56:00,748.71,4417
2020-07-07 10:57:00,748.57,5931
2020-07-07 10:58:00,748.88,4993
2020-07-07 10:59:00,749.02,4716
2020-07-07 11:00:00,748.57,6675
2020-07-07 11:01:00,749.13,6295
2020-07-07 11:02:00,749.41,4812
2020-07-07 11:03:00,749.16,6055
2020-07-07 11:04:00,748.74,4796
2020-07-07 11:05:00,748.6,5365
2020-07-07 11:06:00,748.93,3931
2020-07-07 11:07:00,749.43,3879
2020-07-07 11:08:00,749.44,6833
2020-07-07 11:09:00,749.58,56924
2020-07-07 11:10:00,749.52,93318
2020-07-07 11:11:00,749.86,13330
2020-07-07 11:12:00,750.24,11108
2020-07-07 11:13:00,749.42,7201
2020-07-07 11:14:00,749.92,4706
2020-07-07 11:15:00,750.32,7665
2020-07-07 11:16:00,750.81,10340
2020-07-07 11:17:00,750.34,9112
2020-07-07 11:18:00,750.73,5789
2020-07-07 11:19:00,750.93,6448
2020-07-07 11:20:00,750.71,8213
2020-07-07 11:21:00,749.85,17368
2020-07-07 11:22:00,749.64,26863
2020-07-07 11:23:00,749.15,10810
2020-07-07 11:24:00,749.19,10255
2020-07-07 11:25:00,749.6,6891
2020-07-07 11:26:00,749.04,10002
2020-07-07 11:27:00,749.49,6525
2020-07-07 11:28:00,749.41,7645
2020-07-07 11:29:00,749.57,20307
2020-07-07 11:30:00,749.47,8793
2020-07-07 13:01:00,751.44,62288
2020-07-07 13:02:00,751.94,11799
2020-07-07 13:03:00,752.11,13298
2020-07-07 13:04:00,752.22,13999
