time,price,volume
2020-07-07 09:30:00,842.65,56125
2020-07-07 09:31:00,844.98,129569
2020-07-07 09:32:00,845.35,59557
2020-07-07 09:33:00,846.89,72732
2020-07-07 09:34:00,847.4,93877
2020-07-07 09:35:00,845.0,53777
2020-07-07 09:36:00,844.33,60067
2020-07-07 09:37:00,844.03,54091
2020-07-07 09:38:00,843.54,37129
2020-07-07 09:39:00,842.86,35630
2020-07-07 09:40:00,843.07,30323
2020-07-07 09:41:00,841.2,26532
2020-07-07 09:42:00,838.44,49947
2020-07-07 09:43:00,836.58,47750
2020-07-07 09:44:00,833.27,52684
2020-07-07 09:45:00,829.88,54774
2020-07-07 09:46:00,828.47,43739
2020-07-07 09:47:00,830.23,36290
2020-07-07 09:48:00,833.02,30456
2020-07-07 09:49:00,834.47,35393
2020-07-07 09:50:00,834.81,22894
2020-07-07 09:51:00,835.5,22505
2020-07-07 09:52:00,834.96,17357
2020-07-07 09:53:00,835.5,23249
2020-07-07 09:54:00,835.83,18732
2020-07-07 09:55:00,835.03,13266
2020-07-07 09:56:00,835.98,22627
2020-07-07 09:57:00,837.31,18629
2020-07-07 09:58:00,839.12,26003
2020-07-07 09:59:00,839.13,26276
2020-07-07 10:00:00,841.31,22785
2020-07-07 10:01:00,842.18,35844
2020-07-07 10:02:00,841.88,20700
2020-07-07 10:03:00,842.43,23625
2020-07-07 10:04:00,843.68,23260
2020-07-07 10:05:00,844.67,15447
2020-07-07 10:06:00,845.87,25546
2020-07-07 10:07:00,846.45,42020
2020-07-07 10:08:00,846.64,26092
2020-07-07 10:09:00,846.9,18549
2020-07-07 10:10:00,847.87,26848
2020-07-07 10:11:00,846.68,30824
2020-07-07 10:12:00,846.71,14676
2020-07-07 10:13:00,845.63,14434
2020-07-07 10:14:00,844.16,16898
2020-07-07 10:15:00,844.3,16907
2020-07-07 10:16:00,845.05,13054
2020-07-07 10:17:00,844.66,14321
2020-07-07 10:18:00,844.91,9468
2020-07-07 10:19:00,844.14,14250
2020-07-07 10:20:00,845.04,10296
2020-07-07 10:21:00,844.87,12712
2020-07-07 10:22:00,845.74,19591
2020-07-07 10:23:00,845.64,11329
2020-07-07 10:24:00,845.02,10771
2020-07-07 10:25:00,845.06,18080
2020-07-07 10:26:00,844.6,10696
2020-07-07 10:27:00,844.44,20791
2020-07-07 10:28:00,843.68,13511
2020-07-07 10:29:00,842.61,10261
2020-07-07 10:30:00,841.98,14522
2020-07-07 10:31:00,841.61,21266
2020-07-07 10:32:00,840.99,11291
2020-07-07 10:33:00,840.68,12966
2020-07-07 10:34:00,839.94,8707
2020-07-07 10:35:00,840.11,14700
2020-07-07 10:36:00,839.76,11121
2020-07-07 10:37:00,841.43,9876
2020-07-07 10:38:00,842.04,12096
2020-07-07 10:39:00,843.51,15165
2020-07-07 10:40:00,843.86,12482
2020-07-07 10:41:00,846.95,23170
2020-07-07 10:42:00,846.3,25868
2020-07-07 10:43:00,845.91,16715
2020-07-07 10:44:00,845.58,14313
2020-07-07 10:45:00,845.69,11309
2020-07-07 10:46:00,847.35,25344
2020-07-07 10:47:00,846.4,14528
2020-07-07 10:48:00,846.98,18992
2020-07-07 10:49:00,845.73,8310
2020-07-07 10:50:00,845.96,9797
2020-07-07 10:51:00,845.41,8189
2020-07-07 10:52:00,845.23,9931
2020-07-07 10:53:00,845.45,8815
2020-07-07 10:54:00,845.05,7381
2020-07-07 10:55:00,846.11,5363
2020-07-07 10:56:00,846.57,10418
2020-07-07 10:57:00,846.6,4734
2020-07-07 10:58:00,845.6,5720
2020-07-07 10:59:00,846.94,6149
2020-07-07 11:00:00,847.53,4845
2020-07-07 11:01:00,847.61,18937
