time,price,volume
2020-07-07 09:30:00,1079.31,45730
2020-07-07 09:31:00,1077.72,155296
2020-07-07 09:32:00,1076.15,81609
2020-07-07 09:33:00,1076.41,80331
2020-07-07 09:34:00,1076.54,79049
2020-07-07 09:35:00,1074.26,78428
2020-07-07 09:36:00,1073.47,67641
2020-07-07 09:37:00,1076.07,78470
2020-07-07 09:38:00,1077.29,61796
2020-07-07 09:39:00,1077.63,53528
2020-07-07 09:40:00,1077.34,66142
2020-07-07 09:41:00,1078.13,73008
2020-07-07 09:42:00,1075.8,79497
2020-07-07 09:43:00,1073.16,75355
2020-07-07 09:44:00,1068.6,76443
2020-07-07 09:45:00,1063.14,96262
2020-07-07 09:46:00,1060.3,85206
2020-07-07 09:47:00,1062.78,67500
2020-07-07 09:48:00,1065.88,48193
2020-07-07 09:49:00,1067.73,49098
2020-07-07 09:50:00,1068.62,38583
2020-07-07 09:51:00,1068.69,42362
2020-07-07 09:52:00,1069.04,39254
2020-07-07 09:53:00,1069.74,37158
2020-07-07 09:54:00,1070.06,33657
2020-07-07 09:55:00,1070.75,30216
2020-07-07 09:56:00,1072.41,30963
2020-07-07 09:57:00,1073.13,31379
2020-07-07 09:58:00,1073.78,30123
2020-07-07 09:59:00,1075.19,35893
2020-07-07 10:00:00,1075.65,28991
2020-07-07 10:01:00,1074.73,32672
2020-07-07 10:02:00,1076.46,40490
2020-07-07 10:03:00,1078.21,44939
2020-07-07 10:04:00,1079.19,37512
2020-07-07 10:05:00,1079.16,36737
2020-07-07 10:06:00,1079.3,31437
2020-07-07 10:07:00,1079.84,29597
2020-07-07 10:08:00,1079.91,34347
2020-07-07 10:09:00,1080.03,32739
2020-07-07 10:10:00,1080.42,23782
2020-07-07 10:11:00,1081.26,40291
2020-07-07 10:12:00,1081.38,28924
2020-07-07 10:13:00,1081.17,28330
2020-07-07 10:14:00,1080.49,34892
2020-07-07 10:15:00,1080.1,29917
2020-07-07 10:16:00,1080.39,27414
2020-07-07 10:17:00,1080.26,25096
2020-07-07 10:18:00,1079.81,20577
2020-07-07 10:19:00,1080.01,24539
2020-07-07 10:20:00,1080.41,24967
2020-07-07 10:21:00,1081.41,34561
2020-07-07 10:22:00,1083.12,28240
2020-07-07 10:23:00,1084.69,32712
2020-07-07 10:24:00,1085.53,47294
2020-07-07 10:25:00,1085.4,35745
2020-07-07 10:26:00,1085.21,62802
2020-07-07 10:27:00,1084.38,36571
2020-07-07 10:28:00,1083.87,23474
2020-07-07 10:29:00,1083.35,23046
2020-07-07 10:30:00,1082.65,22518
2020-07-07 10:31:00,1081.08,37169
2020-07-07 10:32:00,1079.69,22609
2020-07-07 10:33:00,1078.6,33601
2020-07-07 10:34:00,1077.68,28292
2020-07-07 10:35:00,1077.5,28282
2020-07-07 10:36:00,1077.68,28442
2020-07-07 10:37:00,1078.35,27967
2020-07-07 10:38:00,1079.8,20310
