time,price,volume
2020-07-07 09:30:00,968.26,329299
2020-07-07 09:31:00,973.88,711443
2020-07-07 09:32:00,972.45,483866
2020-07-07 09:33:00,975.48,389215
2020-07-07 09:34:00,973.6,330128
2020-07-07 09:35:00,971.46,228075
2020-07-07 09:36:00,968.04,292019
2020-07-07 09:37:00,968.09,263926
2020-07-07 09:38:00,967.69,205336
2020-07-07 09:39:00,967.11,204369
2020-07-07 09:40:00,966.4,189797
2020-07-07 09:41:00,963.61,237067
2020-07-07 09:42:00,959.88,266181
2020-07-07 09:43:00,958.1,268326
2020-07-07 09:44:00,954.6,270243
2020-07-07 09:45:00,951.24,404656
2020-07-07 09:46:00,949.82,534085
2020-07-07 09:47:00,951.2,405400
2020-07-07 09:48:00,954.13,197031
2020-07-07 09:49:00,956.6,149112
2020-07-07 09:50:00,956.75,137945
2020-07-07 09:51:00,957.13,116377
2020-07-07 09:52:00,955.46,120896
2020-07-07 09:53:00,955.44,91032
2020-07-07 09:54:00,953.91,102550
2020-07-07 09:55:00,953.59,86301
2020-07-07 09:56:00,953.8,83477
2020-07-07 09:57:00,954.09,80592
2020-07-07 09:58:00,954.7,63235
2020-07-07 09:59:00,955.44,67413
2020-07-07 10:00:00,955.59,58422
2020-07-07 10:01:00,954.63,112127
2020-07-07 10:02:00,955.14,119707
2020-07-07 10:03:00,956.08,95652
2020-07-07 10:04:00,957.12,76484
2020-07-07 10:05:00,957.48,83953
2020-07-07 10:06:00,958.73,84524
2020-07-07 10:07:00,959.22,116440
2020-07-07 10:08:00,959.03,77633
2020-07-07 10:09:00,959.78,76964
2020-07-07 10:10:00,960.51,68073
2020-07-07 10:11:00,960.68,76836
2020-07-07 10:12:00,960.66,59404
2020-07-07 10:13:00,959.82,84483
2020-07-07 10:14:00,959.09,65942
2020-07-07 10:15:00,958.35,59704
2020-07-07 10:16:00,958.73,52056
2020-07-07 10:17:00,957.46,120658
2020-07-07 10:18:00,957.03,105772
2020-07-07 10:19:00,956.34,92762
2020-07-07 10:20:00,956.66,65799
2020-07-07 10:21:00,957.52,94977
2020-07-07 10:22:00,956.98,94872
2020-07-07 10:23:00,956.99,142457
2020-07-07 10:24:00,955.76,122124
2020-07-07 10:25:00,955.63,110105
2020-07-07 10:26:00,955.24,118583
2020-07-07 10:27:00,954.6,105889
2020-07-07 10:28:00,953.95,71933
2020-07-07 10:29:00,953.09,78819
2020-07-07 10:30:00,953.3,57208
2020-07-07 10:31:00,952.15,96675
2020-07-07 10:32:00,952.1,101581
2020-07-07 10:33:00,951.78,95242
2020-07-07 10:34:00,952.01,80844
2020-07-07 10:35:00,951.37,80796
2020-07-07 10:36:00,951.12,112476
2020-07-07 10:37:00,952.13,81813
2020-07-07 10:38:00,952.91,89688
2020-07-07 10:39:00,953.9,66167
2020-07-07 10:40:00,954.48,57308
2020-07-07 10:41:00,954.24,45740
2020-07-07 10:42:00,954.53,55554
2020-07-07 10:43:00,954.07,56645
2020-07-07 10:44:00,953.72,49094
2020-07-07 10:45:00,953.86,37022
2020-07-07 10:46:00,954.58,38897
2020-07-07 10:47:00,954.63,43137
2020-07-07 10:48:00,954.81,47195
2020-07-07 10:49:00,954.34,45813
2020-07-07 10:50:00,953.91,46232
2020-07-07 10:51:00,954.32,36769
2020-07-07 10:52:00,954.16,30300
2020-07-07 10:53:00,954.09,23969
2020-07-07 10:54:00,953.65,28238
2020-07-07 10:55:00,954.81,37561
2020-07-07 10:56:00,954.58,25255
2020-07-07 10:57:00,954.56,21649
2020-07-07 10:58:00,954.47,22262
2020-07-07 10:59:00,955.1,26326
2020-07-07 11:00:00,955.0,36707
2020-07-07 11:01:00,955.54,31652
2020-07-07 11:02:00,956.9,38341
2020-07-07 11:03:00,957.17,37580
2020-07-07 11:04:00,957.3,43259
2020-07-07 11:05:00,956.74,27986
2020-07-07 11:06:00,956.49,22798
2020-07-07 11:07:00,956.78,22036
2020-07-07 11:08:00,956.58,21094
2020-07-07 11:09:00,956.81,28510
2020-07-07 11:10:00,957.3,25144
2020-07-07 11:11:00,957.16,23635
2020-07-07 11:12:00,957.79,23755
2020-07-07 11:13:00,957.52,43524
2020-07-07 11:14:00,957.89,29309
2020-07-07 11:15:00,958.59,34150
2020-07-07 11:16:00,958.68,36347
2020-07-07 11:17:00,958.82,34105
2020-07-07 11:18:00,958.91,24963
2020-07-07 11:19:00,958.26,28348
2020-07-07 11:20:00,957.96,35478
2020-07-07 11:21:00,957.07,32126
2020-07-07 11:22:00,957.37,22140
2020-07-07 11:23:00,957.17,35634
2020-07-07 11:24:00,957.17,24240
2020-07-07 11:25:00,957.89,20581
2020-07-07 11:26:00,957.61,25925
2020-07-07 11:27:00,957.73,21155
2020-07-07 11:28:00,957.43,30865
2020-07-07 11:29:00,957.69,22979
2020-07-07 11:30:00,958.09,32463
