time,price,volume
2020-07-07 09:30:00,1301.31,727858
2020-07-07 09:31:00,1299.78,1427905
2020-07-07 09:32:00,1299.72,721732
2020-07-07 09:33:00,1298.76,629364
2020-07-07 09:34:00,1297.55,585399
2020-07-07 09:35:00,1294.84,538595
2020-07-07 09:36:00,1295.28,526240
2020-07-07 09:37:00,1297.39,535627
2020-07-07 09:38:00,1297.42,490922
2020-07-07 09:39:00,1298.39,431988
2020-07-07 09:40:00,1299.07,379564
2020-07-07 09:41:00,1299.29,402765
2020-07-07 09:42:00,1296.4,436422
2020-07-07 09:43:00,1295.48,416101
2020-07-07 09:44:00,1293.21,413194
2020-07-07 09:45:00,1290.63,404825
2020-07-07 09:46:00,1288.01,374097
2020-07-07 09:47:00,1290.15,335807
2020-07-07 09:48:00,1293.36,275436
2020-07-07 09:49:00,1295.51,367520
2020-07-07 09:50:00,1297.09,284597
2020-07-07 09:51:00,1297.39,442824
2020-07-07 09:52:00,1297.87,295184
2020-07-07 09:53:00,1299.23,351008
2020-07-07 09:54:00,1299.72,267058
2020-07-07 09:55:00,1300.23,209193
2020-07-07 09:56:00,1300.99,285458
2020-07-07 09:57:00,1302.26,234935
2020-07-07 09:58:00,1303.32,200919
2020-07-07 09:59:00,1304.14,168269
2020-07-07 10:00:00,1304.59,167891
2020-07-07 10:01:00,1304.64,227562
2020-07-07 10:02:00,1305.88,178036
2020-07-07 10:03:00,1307.43,200258
2020-07-07 10:04:00,1308.47,213485
2020-07-07 10:05:00,1308.47,172101
2020-07-07 10:06:00,1309.55,179453
2020-07-07 10:07:00,1309.95,168618
2020-07-07 10:08:00,1310.07,173833
2020-07-07 10:09:00,1310.01,153968
2020-07-07 10:10:00,1310.0,136947
2020-07-07 10:11:00,1311.39,190794
2020-07-07 10:12:00,1312.16,163691
2020-07-07 10:13:00,1311.65,149531
2020-07-07 10:14:00,1310.89,153306
2020-07-07 10:15:00,1311.31,147187
2020-07-07 10:16:00,1311.18,186658
2020-07-07 10:17:00,1311.44,140401
2020-07-07 10:18:00,1311.3,154817
2020-07-07 10:19:00,1310.93,149055
2020-07-07 10:20:00,1310.69,149711
2020-07-07 10:21:00,1311.85,115881
2020-07-07 10:22:00,1312.8,131588
2020-07-07 10:23:00,1313.38,120847
2020-07-07 10:24:00,1312.28,151337
2020-07-07 10:25:00,1311.9,140424
2020-07-07 10:26:00,1312.07,132176
2020-07-07 10:27:00,1311.85,130889
2020-07-07 10:28:00,1312.27,114078
2020-07-07 10:29:00,1311.75,126029
2020-07-07 10:30:00,1311.29,124226
2020-07-07 10:31:00,1309.88,117570
2020-07-07 10:32:00,1308.41,129574
2020-07-07 10:33:00,1307.68,145226
2020-07-07 10:34:00,1307.54,125293
2020-07-07 10:35:00,1307.03,150669
2020-07-07 10:36:00,1307.79,133846
2020-07-07 10:37:00,1309.22,121857
2020-07-07 10:38:00,1310.56,107810
2020-07-07 10:39:00,1310.96,114351
2020-07-07 10:40:00,1310.82,104569
2020-07-07 10:41:00,1311.45,91807
2020-07-07 10:42:00,1311.51,95106
2020-07-07 10:43:00,1311.83,96621
2020-07-07 10:44:00,1311.96,100737
2020-07-07 10:45:00,1312.54,114803
2020-07-07 10:46:00,1313.36,88480
2020-07-07 10:47:00,1313.8,98954
2020-07-07 10:48:00,1313.89,119261
2020-07-07 10:49:00,1313.4,98108
2020-07-07 10:50:00,1313.21,89638
2020-07-07 10:51:00,1313.21,108588
2020-07-07 10:52:00,1313.31,82928
2020-07-07 10:53:00,1313.72,77020
2020-07-07 10:54:00,1314.68,106440
2020-07-07 10:55:00,1314.86,112346
2020-07-07 10:56:00,1315.04,88197
2020-07-07 10:57:00,1314.98,79141
2020-07-07 10:58:00,1314.67,70470
2020-07-07 10:59:00,1315.05,75832
2020-07-07 11:00:00,1315.8,88284
2020-07-07 11:01:00,1316.61,92158
2020-07-07 11:02:00,1317.24,118307
2020-07-07 11:03:00,1317.7,92600
2020-07-07 11:04:00,1317.4,104486
2020-07-07 11:05:00,1316.93,80143
2020-07-07 11:06:00,1316.96,79807
2020-07-07 11:07:00,1316.82,53266
2020-07-07 11:08:00,1317.31,63949
2020-07-07 11:09:00,1317.6,67695
2020-07-07 11:10:00,1318.17,71521
2020-07-07 11:11:00,1318.39,66903
2020-07-07 11:12:00,1318.83,62656
2020-07-07 11:13:00,1318.67,66750
2020-07-07 11:14:00,1319.18,72995
2020-07-07 11:15:00,1319.18,59613
2020-07-07 11:16:00,1319.51,63778
2020-07-07 11:17:00,1319.88,56702
2020-07-07 11:18:00,1320.24,69023
2020-07-07 11:19:00,1319.62,59222
2020-07-07 11:20:00,1318.86,65682
2020-07-07 11:21:00,1318.33,65354
2020-07-07 11:22:00,1318.72,57236
2020-07-07 11:23:00,1318.76,109959
2020-07-07 11:24:00,1318.49,73314
2020-07-07 11:25:00,1318.79,68625
2020-07-07 11:26:00,1319.24,69735
2020-07-07 11:27:00,1319.52,70647
2020-07-07 11:28:00,1319.52,55421
2020-07-07 11:29:00,1319.77,62944
2020-07-07 11:30:00,1320.62,74724
2020-07-07 13:01:00,1323.79,250996
2020-07-07 13:02:00,1324.68,109331
2020-07-07 13:03:00,1324.99,97724
2020-07-07 13:04:00,1325.35,88880
2020-07-07 13:05:00,1325.94,84162
2020-07-07 13:06:00,1326.11,91112
2020-07-07 13:07:00,1325.95,100515
2020-07-07 13:08:00,1326.58,87784
2020-07-07 13:09:00,1327.44,96865
2020-07-07 13:10:00,1327.55,96738
2020-07-07 13:11:00,1326.93,101184
2020-07-07 13:12:00,1327.59,87527
2020-07-07 13:13:00,1328.27,114385
2020-07-07 13:14:00,1328.37,101245
2020-07-07 13:15:00,1328.73,98068
2020-07-07 13:16:00,1328.79,119079
2020-07-07 13:17:00,1328.41,95737
2020-07-07 13:18:00,1327.31,87138
2020-07-07 13:19:00,1326.72,97378
2020-07-07 13:20:00,1326.61,92977
2020-07-07 13:21:00,1326.4,93564
2020-07-07 13:22:00,1326.84,82799
2020-07-07 13:23:00,1326.47,76923
2020-07-07 13:24:00,1326.13,83564
2020-07-07 13:25:00,1326.14,71375
2020-07-07 13:26:00,1325.72,70917
2020-07-07 13:27:00,1325.64,77162
2020-07-07 13:28:00,1324.85,80516
2020-07-07 13:29:00,1325.11,77758
2020-07-07 13:30:00,1325.04,73345
2020-07-07 13:31:00,1324.49,84275
2020-07-07 13:32:00,1323.97,94744
2020-07-07 13:33:00,1322.98,126705
2020-07-07 13:34:00,1323.43,95131
2020-07-07 13:35:00,1324.09,85754
2020-07-07 13:36:00,1324.31,72891
2020-07-07 13:37:00,1324.97,78327
2020-07-07 13:38:00,1325.44,65109
2020-07-07 13:39:00,1326.05,60881
2020-07-07 13:40:00,1326.23,77707
2020-07-07 13:41:00,1326.44,73999
2020-07-07 13:42:00,1327.11,94215
2020-07-07 13:43:00,1326.74,107812
2020-07-07 13:44:00,1327.27,86729
2020-07-07 13:45:00,1327.37,112614
2020-07-07 13:46:00,1327.41,203533
2020-07-07 13:47:00,1327.16,115311
2020-07-07 13:48:00,1327.51,91128
2020-07-07 13:49:00,1327.7,131046
2020-07-07 13:50:00,1328.19,105304
2020-07-07 13:51:00,1328.68,90748
2020-07-07 13:52:00,1328.98,84906
2020-07-07 13:53:00,1328.94,80482
2020-07-07 13:54:00,1328.71,69670
2020-07-07 13:55:00,1328.64,74164
2020-07-07 13:56:00,1327.98,96846
2020-07-07 13:57:00,1327.26,126505
2020-07-07 13:58:00,1326.36,89394
2020-07-07 13:59:00,1326.92,96160
2020-07-07 14:00:00,1327.53,86921
2020-07-07 14:01:00,1327.6,91045
2020-07-07 14:02:00,1327.53,86088
2020-07-07 14:03:00,1327.17,71360
2020-07-07 14:04:00,1326.99,71721
2020-07-07 14:05:00,1325.78,125253
2020-07-07 14:06:00,1324.94,107755
2020-07-07 14:07:00,1323.67,128248
2020-07-07 14:08:00,1322.2,143905
2020-07-07 14:09:00,1321.0,143658
2020-07-07 14:10:00,1320.14,109943
2020-07-07 14:11:00,1318.64,135523
