time,price,volume
2020-07-07 09:30:00,860.59,43606
2020-07-07 09:31:00,861.97,116343
2020-07-07 09:32:00,861.18,62604
2020-07-07 09:33:00,861.97,47819
2020-07-07 09:34:00,860.58,50014
2020-07-07 09:35:00,860.17,38977
2020-07-07 09:36:00,860.97,36949
2020-07-07 09:37:00,861.45,35148
2020-07-07 09:38:00,861.93,33982
2020-07-07 09:39:00,861.36,28519
2020-07-07 09:40:00,861.38,27325
2020-07-07 09:41:00,860.75,24185
2020-07-07 09:42:00,860.32,30833
2020-07-07 09:43:00,858.55,29271
2020-07-07 09:44:00,856.55,34011
2020-07-07 09:45:00,855.14,38524
2020-07-07 09:46:00,851.74,41050
2020-07-07 09:47:00,853.05,37079
2020-07-07 09:48:00,853.99,21488
2020-07-07 09:49:00,855.36,20429
2020-07-07 09:50:00,855.76,24902
2020-07-07 09:51:00,855.4,20322
2020-07-07 09:52:00,854.9,16675
2020-07-07 09:53:00,856.24,15090
2020-07-07 09:54:00,856.92,24447
2020-07-07 09:55:00,857.86,19717
2020-07-07 09:56:00,858.17,14954
2020-07-07 09:57:00,857.9,14187
2020-07-07 09:58:00,858.71,17234
2020-07-07 09:59:00,858.8,10169
2020-07-07 10:00:00,859.5,11596
2020-07-07 10:01:00,859.38,14587
2020-07-07 10:02:00,859.66,10713
2020-07-07 10:03:00,861.22,15551
2020-07-07 10:04:00,862.53,15575
2020-07-07 10:05:00,862.39,17199
2020-07-07 10:06:00,862.14,11678
2020-07-07 10:07:00,862.43,10443
2020-07-07 10:08:00,862.53,11272
2020-07-07 10:09:00,863.76,9749
2020-07-07 10:10:00,862.84,10167
2020-07-07 10:11:00,862.94,8766
2020-07-07 10:12:00,863.44,13904
2020-07-07 10:13:00,863.45,10427
2020-07-07 10:14:00,862.83,11407
2020-07-07 10:15:00,863.3,10128
2020-07-07 10:16:00,863.22,8682
2020-07-07 10:17:00,862.57,8261
2020-07-07 10:18:00,862.98,10651
2020-07-07 10:19:00,862.35,9825
2020-07-07 10:20:00,862.07,10353
2020-07-07 10:21:00,862.16,10471
2020-07-07 10:22:00,862.49,12366
2020-07-07 10:23:00,862.88,9609
2020-07-07 10:24:00,862.37,8344
2020-07-07 10:25:00,861.85,15717
2020-07-07 10:26:00,861.5,9899
2020-07-07 10:27:00,862.04,8975
2020-07-07 10:28:00,862.2,6589
2020-07-07 10:29:00,861.91,9102
2020-07-07 10:30:00,860.88,17142
2020-07-07 10:31:00,859.78,11451
2020-07-07 10:32:00,859.32,10246
2020-07-07 10:33:00,859.57,21047
2020-07-07 10:34:00,859.21,9898
2020-07-07 10:35:00,858.33,12126
2020-07-07 10:36:00,858.63,13481
2020-07-07 10:37:00,859.06,7029
2020-07-07 10:38:00,859.54,6154
2020-07-07 10:39:00,859.6,6310
2020-07-07 10:40:00,860.03,6335
2020-07-07 10:41:00,860.64,12704
2020-07-07 10:42:00,861.6,11794
2020-07-07 10:43:00,861.92,17183
2020-07-07 10:44:00,863.44,15515
2020-07-07 10:45:00,863.77,15848
2020-07-07 10:46:00,863.77,15125
2020-07-07 10:47:00,863.77,11956
2020-07-07 10:48:00,863.09,11448
2020-07-07 10:49:00,863.0,7358
2020-07-07 10:50:00,862.7,5042
2020-07-07 10:51:00,862.89,8917
2020-07-07 10:52:00,863.05,8388
2020-07-07 10:53:00,863.29,10309
2020-07-07 10:54:00,863.61,6622
2020-07-07 10:55:00,863.83,8643
2020-07-07 10:56:00,864.73,13890
2020-07-07 10:57:00,864.48,8570
2020-07-07 10:58:00,864.98,9454
2020-07-07 10:59:00,864.93,8688
2020-07-07 11:00:00,865.65,8566
2020-07-07 11:01:00,865.95,7260
2020-07-07 11:02:00,866.44,9268
2020-07-07 11:03:00,866.96,8264
2020-07-07 11:04:00,866.4,6887
2020-07-07 11:05:00,866.1,3796
2020-07-07 11:06:00,866.65,5067
2020-07-07 11:07:00,866.59,3953
2020-07-07 11:08:00,866.95,6003
2020-07-07 11:09:00,866.68,5671
2020-07-07 11:10:00,866.64,6864
2020-07-07 11:11:00,866.83,7800
2020-07-07 11:12:00,867.32,4446
2020-07-07 11:13:00,866.92,8550
2020-07-07 11:14:00,866.8,4138
2020-07-07 11:15:00,866.99,6570
2020-07-07 11:16:00,867.43,6792
2020-07-07 11:17:00,867.75,3802
2020-07-07 11:18:00,867.3,5819
2020-07-07 11:19:00,867.47,7014
2020-07-07 11:20:00,866.52,5233
2020-07-07 11:21:00,866.83,6324
2020-07-07 11:22:00,866.66,6312
2020-07-07 11:23:00,866.44,12803
2020-07-07 11:24:00,866.05,4465
2020-07-07 11:25:00,865.95,4775
2020-07-07 11:26:00,866.2,6073
2020-07-07 11:27:00,866.62,5899
2020-07-07 11:28:00,866.9,4871
2020-07-07 11:29:00,866.96,3693
2020-07-07 11:30:00,866.97,3333
2020-07-07 13:01:00,868.37,16998
2020-07-07 13:02:00,868.75,4565
2020-07-07 13:03:00,868.92,5602
2020-07-07 13:04:00,868.94,4483
2020-07-07 13:05:00,868.88,6020
2020-07-07 13:06:00,869.28,6064
2020-07-07 13:07:00,869.55,5200
2020-07-07 13:08:00,869.8,9516
2020-07-07 13:09:00,870.17,5181
2020-07-07 13:10:00,870.37,9618
2020-07-07 13:11:00,870.16,5812
2020-07-07 13:12:00,870.23,5024
2020-07-07 13:13:00,870.59,5683
2020-07-07 13:14:00,870.7,6940
2020-07-07 13:15:00,870.41,6138
2020-07-07 13:16:00,870.34,8754
2020-07-07 13:17:00,870.07,4924
2020-07-07 13:18:00,870.0,6744
