time,price,volume
2020-07-07 09:30:00,1780.77,254290
2020-07-07 09:31:00,1789.55,607180
2020-07-07 09:32:00,1791.79,341365
2020-07-07 09:33:00,1789.4,325878
2020-07-07 09:34:00,1786.45,308552
2020-07-07 09:35:00,1783.36,296273
2020-07-07 09:36:00,1786.33,280143
2020-07-07 09:37:00,1793.1,273815
2020-07-07 09:38:00,1794.1,235240
2020-07-07 09:39:00,1796.06,225903
2020-07-07 09:40:00,1799.87,189703
2020-07-07 09:41:00,1799.07,219116
2020-07-07 09:42:00,1794.15,206743
2020-07-07 09:43:00,1788.34,222093
2020-07-07 09:44:00,1783.08,210576
2020-07-07 09:45:00,1775.06,220962
2020-07-07 09:46:00,1771.24,205587
2020-07-07 09:47:00,1775.78,197788
2020-07-07 09:48:00,1781.42,126569
2020-07-07 09:49:00,1784.86,129412
2020-07-07 09:50:00,1783.29,116961
2020-07-07 09:51:00,1784.17,112592
2020-07-07 09:52:00,1786.04,117495
2020-07-07 09:53:00,1787.07,108212
2020-07-07 09:54:00,1787.08,91568
2020-07-07 09:55:00,1787.35,104784
2020-07-07 09:56:00,1788.11,192746
2020-07-07 09:57:00,1789.81,105656
2020-07-07 09:58:00,1790.75,112956
2020-07-07 09:59:00,1791.78,92679
2020-07-07 10:00:00,1793.91,96764
2020-07-07 10:01:00,1791.65,96913
2020-07-07 10:02:00,1793.13,86203
2020-07-07 10:03:00,1795.14,112084
2020-07-07 10:04:00,1797.54,89434
2020-07-07 10:05:00,1797.15,91009
2020-07-07 10:06:00,1798.7,104867
2020-07-07 10:07:00,1799.2,81806
2020-07-07 10:08:00,1799.1,60284
2020-07-07 10:09:00,1801.05,76849
2020-07-07 10:10:00,1802.21,71108
2020-07-07 10:11:00,1802.22,89935
2020-07-07 10:12:00,1802.67,76322
2020-07-07 10:13:00,1802.63,78792
2020-07-07 10:14:00,1801.49,76548
2020-07-07 10:15:00,1800.95,98754
2020-07-07 10:16:00,1800.99,59966
2020-07-07 10:17:00,1801.5,67085
2020-07-07 10:18:00,1800.67,70330
2020-07-07 10:19:00,1799.62,63973
2020-07-07 10:20:00,1800.31,65402
2020-07-07 10:21:00,1803.35,64294
2020-07-07 10:22:00,1804.59,76915
2020-07-07 10:23:00,1805.86,77034
2020-07-07 10:24:00,1803.98,57735
2020-07-07 10:25:00,1801.87,69750
2020-07-07 10:26:00,1802.97,51308
2020-07-07 10:27:00,1802.86,53304
2020-07-07 10:28:00,1801.04,50302
2020-07-07 10:29:00,1799.48,67084
2020-07-07 10:30:00,1798.18,58857
2020-07-07 10:31:00,1795.94,59919
2020-07-07 10:32:00,1794.41,106358
2020-07-07 10:33:00,1794.66,84551
2020-07-07 10:34:00,1793.07,71693
2020-07-07 10:35:00,1791.59,76625
2020-07-07 10:36:00,1791.95,61171
2020-07-07 10:37:00,1792.72,52743
2020-07-07 10:38:00,1795.13,48463
2020-07-07 10:39:00,1795.73,62101
2020-07-07 10:40:00,1797.04,70475
2020-07-07 10:41:00,1797.81,45991
2020-07-07 10:42:00,1797.17,55104
2020-07-07 10:43:00,1795.85,49579
2020-07-07 10:44:00,1794.3,55592
2020-07-07 10:45:00,1794.07,48536
2020-07-07 10:46:00,1794.31,59577
2020-07-07 10:47:00,1793.96,86090
2020-07-07 10:48:00,1794.5,61112
2020-07-07 10:49:00,1792.89,50436
2020-07-07 10:50:00,1792.46,60929
2020-07-07 10:51:00,1793.31,66031
2020-07-07 10:52:00,1793.75,37480
2020-07-07 10:53:00,1792.93,45847
2020-07-07 10:54:00,1794.14,38657
2020-07-07 10:55:00,1794.31,70071
2020-07-07 10:56:00,1794.13,40099
2020-07-07 10:57:00,1794.51,32047
2020-07-07 10:58:00,1794.12,29816
2020-07-07 10:59:00,1795.24,38160
2020-07-07 11:00:00,1797.17,66968
2020-07-07 11:01:00,1798.92,67191
2020-07-07 11:02:00,1800.69,64336
2020-07-07 11:03:00,1801.9,45825
2020-07-07 11:04:00,1802.39,43101
2020-07-07 11:05:00,1802.42,40636
2020-07-07 11:06:00,1802.21,30338
2020-07-07 11:07:00,1802.73,46359
2020-07-07 11:08:00,1803.25,36669
2020-07-07 11:09:00,1803.33,41842
2020-07-07 11:10:00,1804.7,31174
2020-07-07 11:11:00,1805.67,45782
2020-07-07 11:12:00,1807.03,55032
2020-07-07 11:13:00,1807.27,38841
2020-07-07 11:14:00,1808.4,31107
2020-07-07 11:15:00,1807.96,41782
2020-07-07 11:16:00,1808.03,44616
2020-07-07 11:17:00,1807.93,32745
2020-07-07 11:18:00,1808.48,30773
2020-07-07 11:19:00,1808.96,43705
2020-07-07 11:20:00,1808.21,30984
2020-07-07 11:21:00,1807.57,29625
2020-07-07 11:22:00,1807.78,31426
2020-07-07 11:23:00,1808.28,28457
2020-07-07 11:24:00,1807.35,26980
2020-07-07 11:25:00,1807.36,21107
2020-07-07 11:26:00,1809.08,50747
2020-07-07 11:27:00,1810.6,56659
2020-07-07 11:28:00,1810.56,38956
2020-07-07 11:29:00,1812.1,39481
2020-07-07 11:30:00,1811.78,46963
2020-07-07 13:01:00,1815.44,122593
2020-07-07 13:02:00,1815.56,53008
2020-07-07 13:03:00,1816.04,43036
2020-07-07 13:04:00,1816.9,42937
2020-07-07 13:05:00,1818.04,62924
2020-07-07 13:06:00,1818.64,49978
2020-07-07 13:07:00,1817.82,48823
2020-07-07 13:08:00,1819.56,53761
2020-07-07 13:09:00,1822.96,85338
2020-07-07 13:10:00,1825.79,108388
2020-07-07 13:11:00,1824.46,73808
2020-07-07 13:12:00,1825.04,45940
2020-07-07 13:13:00,1824.03,43826
2020-07-07 13:14:00,1825.18,62487
2020-07-07 13:15:00,1828.5,79132
2020-07-07 13:16:00,1829.54,96154
2020-07-07 13:17:00,1828.94,83320
2020-07-07 13:18:00,1827.52,68797
2020-07-07 13:19:00,1827.85,66708
2020-07-07 13:20:00,1826.89,64879
2020-07-07 13:21:00,1826.94,49716
2020-07-07 13:22:00,1827.44,72620
2020-07-07 13:23:00,1825.91,63929
2020-07-07 13:24:00,1825.72,43452
2020-07-07 13:25:00,1826.2,55016
2020-07-07 13:26:00,1826.36,38920
2020-07-07 13:27:00,1826.4,52810
2020-07-07 13:28:00,1826.01,54609
2020-07-07 13:29:00,1825.25,42662
2020-07-07 13:30:00,1824.0,56718
2020-07-07 13:31:00,1822.37,54988
2020-07-07 13:32:00,1821.7,38885
2020-07-07 13:33:00,1820.93,54477
2020-07-07 13:34:00,1821.62,46738
2020-07-07 13:35:00,1820.97,39866
2020-07-07 13:36:00,1821.52,49188
2020-07-07 13:37:00,1822.5,33938
2020-07-07 13:38:00,1824.03,50853
2020-07-07 13:39:00,1825.22,46259
2020-07-07 13:40:00,1824.98,39453
2020-07-07 13:41:00,1825.8,56181
2020-07-07 13:42:00,1826.54,63781
2020-07-07 13:43:00,1826.52,64411
2020-07-07 13:44:00,1827.8,46448
2020-07-07 13:45:00,1828.6,57854
2020-07-07 13:46:00,1828.58,45361
2020-07-07 13:47:00,1828.15,47383
2020-07-07 13:48:00,1830.17,52949
2020-07-07 13:49:00,1831.05,44405
2020-07-07 13:50:00,1831.92,56867
2020-07-07 13:51:00,1832.67,65244
2020-07-07 13:52:00,1832.48,46646
2020-07-07 13:53:00,1831.73,39200
2020-07-07 13:54:00,1831.3,37196
