time,price,volume
2020-07-07 09:30:00,1060.63,144421
2020-07-07 09:31:00,1062.34,404338
2020-07-07 09:32:00,1062.6,252690
2020-07-07 09:33:00,1063.74,196264
2020-07-07 09:34:00,1065.66,178356
2020-07-07 09:35:00,1065.69,116365
2020-07-07 09:36:00,1067.18,113341
2020-07-07 09:37:00,1069.29,142120
2020-07-07 09:38:00,1068.64,93939
2020-07-07 09:39:00,1066.32,104677
2020-07-07 09:40:00,1066.18,81517
2020-07-07 09:41:00,1063.34,105978
2020-07-07 09:42:00,1060.49,107184
2020-07-07 09:43:00,1058.35,113338
2020-07-07 09:44:00,1055.28,130548
2020-07-07 09:45:00,1051.32,113967
2020-07-07 09:46:00,1050.98,110772
2020-07-07 09:47:00,1050.81,82006
2020-07-07 09:48:00,1055.06,74569
2020-07-07 09:49:00,1059.98,66863
2020-07-07 09:50:00,1060.19,69435
2020-07-07 09:51:00,1059.72,65406
2020-07-07 09:52:00,1058.85,70990
2020-07-07 09:53:00,1061.74,55095
2020-07-07 09:54:00,1062.4,61392
2020-07-07 09:55:00,1061.23,56791
2020-07-07 09:56:00,1060.28,38782
2020-07-07 09:57:00,1060.53,50004
2020-07-07 09:58:00,1060.84,41006
2020-07-07 09:59:00,1061.56,34915
2020-07-07 10:00:00,1062.19,33646
2020-07-07 10:01:00,1060.22,76422
2020-07-07 10:02:00,1060.11,82731
2020-07-07 10:03:00,1060.87,59886
2020-07-07 10:04:00,1062.5,40873
2020-07-07 10:05:00,1062.57,57401
2020-07-07 10:06:00,1062.68,32990
2020-07-07 10:07:00,1060.98,57950
2020-07-07 10:08:00,1061.92,26505
2020-07-07 10:09:00,1061.33,41596
2020-07-07 10:10:00,1061.58,31986
2020-07-07 10:11:00,1062.49,43933
2020-07-07 10:12:00,1062.81,36387
2020-07-07 10:13:00,1062.02,40574
2020-07-07 10:14:00,1061.47,30078
2020-07-07 10:15:00,1061.39,31109
2020-07-07 10:16:00,1061.5,32804
2020-07-07 10:17:00,1057.58,98149
2020-07-07 10:18:00,1056.59,70040
2020-07-07 10:19:00,1057.13,63620
2020-07-07 10:20:00,1056.88,37558
2020-07-07 10:21:00,1058.53,53697
2020-07-07 10:22:00,1058.32,55547
2020-07-07 10:23:00,1057.01,98618
2020-07-07 10:24:00,1056.17,69962
2020-07-07 10:25:00,1057.24,62279
2020-07-07 10:26:00,1055.29,90718
2020-07-07 10:27:00,1055.55,59969
2020-07-07 10:28:00,1057.36,33487
2020-07-07 10:29:00,1057.53,48130
2020-07-07 10:30:00,1056.41,34479
2020-07-07 10:31:00,1055.1,47810
2020-07-07 10:32:00,1053.45,69974
2020-07-07 10:33:00,1054.15,77041
2020-07-07 10:34:00,1054.74,68447
2020-07-07 10:35:00,1052.1,82917
2020-07-07 10:36:00,1052.82,89979
2020-07-07 10:37:00,1054.23,60092
2020-07-07 10:38:00,1055.71,45541
2020-07-07 10:39:00,1057.57,33308
2020-07-07 10:40:00,1056.93,42328
2020-07-07 10:41:00,1056.63,32328
2020-07-07 10:42:00,1058.1,24884
2020-07-07 10:43:00,1055.97,37030
2020-07-07 10:44:00,1057.11,24331
2020-07-07 10:45:00,1057.9,21275
2020-07-07 10:46:00,1058.7,26879
2020-07-07 10:47:00,1058.22,20889
2020-07-07 10:48:00,1058.4,21798
2020-07-07 10:49:00,1057.81,17911
