time,price,volume
2020-07-07 09:30:00,2131.02,108859
2020-07-07 09:31:00,2125.92,274727
2020-07-07 09:32:00,2118.4,194425
2020-07-07 09:33:00,2115.15,165875
2020-07-07 09:34:00,2112.44,181083
2020-07-07 09:35:00,2110.97,153800
2020-07-07 09:36:00,2114.05,139204
2020-07-07 09:37:00,2120.87,128901
2020-07-07 09:38:00,2122.43,118901
2020-07-07 09:39:00,2123.99,97137
2020-07-07 09:40:00,2124.72,98260
2020-07-07 09:41:00,2126.13,140669
2020-07-07 09:42:00,2126.11,135046
2020-07-07 09:43:00,2126.95,119505
2020-07-07 09:44:00,2123.52,146709
2020-07-07 09:45:00,2122.65,137981
2020-07-07 09:46:00,2119.79,112247
2020-07-07 09:47:00,2121.34,110396
2020-07-07 09:48:00,2117.13,104653
2020-07-07 09:49:00,2118.73,101548
2020-07-07 09:50:00,2120.88,75926
2020-07-07 09:51:00,2118.33,78482
2020-07-07 09:52:00,2120.5,56819
2020-07-07 09:53:00,2124.17,69955
2020-07-07 09:54:00,2125.15,71871
2020-07-07 09:55:00,2125.49,82001
2020-07-07 09:56:00,2127.63,75069
2020-07-07 09:57:00,2129.59,91765
2020-07-07 09:58:00,2131.75,82324
2020-07-07 09:59:00,2131.86,90895
2020-07-07 10:00:00,2131.91,72324
2020-07-07 10:01:00,2128.42,105548
2020-07-07 10:02:00,2130.37,69189
2020-07-07 10:03:00,2134.41,89712
2020-07-07 10:04:00,2133.59,90164
2020-07-07 10:05:00,2131.92,78051
2020-07-07 10:06:00,2132.5,64487
2020-07-07 10:07:00,2131.34,66694
2020-07-07 10:08:00,2131.97,62516
2020-07-07 10:09:00,2132.69,60665
2020-07-07 10:10:00,2131.99,59857
2020-07-07 10:11:00,2133.68,57457
2020-07-07 10:12:00,2134.93,51480
2020-07-07 10:13:00,2133.21,56324
2020-07-07 10:14:00,2132.6,51257
2020-07-07 10:15:00,2133.53,52730
2020-07-07 10:16:00,2134.26,48418
2020-07-07 10:17:00,2135.77,40737
2020-07-07 10:18:00,2136.22,41381
2020-07-07 10:19:00,2136.2,51369
2020-07-07 10:20:00,2136.95,47118
2020-07-07 10:21:00,2139.22,53996
2020-07-07 10:22:00,2139.6,73997
2020-07-07 10:23:00,2141.88,66608
2020-07-07 10:24:00,2139.89,63037
2020-07-07 10:25:00,2139.26,49320
2020-07-07 10:26:00,2140.89,46199
2020-07-07 10:27:00,2143.09,76602
